wordnet_entry	translation	status	phrase	masc	pnt	concrete_n	concrete_pn	abstract_n	abstract_pn
blaina_LN	بلينا	google-translated	0		LN	"lin 'بلينا_N' = mkN nohum (wmkN {g = fem ; sg = ""بلينا"" ; pl = ""بلينا"" }) ;"	lin 'بلينا_LN' = mkLN 'بلينا_N' ;	fun 'بلينا_N' : N ;	fun 'بلينا_LN' : LN ;
blairgowrie_LN	بليرجوري	google-translated	0		LN	"lin 'بليرجوري_N' = mkN nohum (wmkN {g = fem ; sg = ""بليرجوري"" ; pl = ""بليرجوري"" }) ;"	lin 'بليرجوري_LN' = mkLN 'بليرجوري_N' ;	fun 'بليرجوري_N' : N ;	fun 'بليرجوري_LN' : LN ;
bletchley_LN	بلتشلي	google-translated	0		LN	"lin 'بلتشلي_N' = mkN nohum (wmkN {g = fem ; sg = ""بلتشلي"" ; pl = ""بلتشلي"" }) ;"	lin 'بلتشلي_LN' = mkLN 'بلتشلي_N' ;	fun 'بلتشلي_N' : N ;	fun 'بلتشلي_LN' : LN ;
blidworth_LN	بليدوورث	google-translated	0		LN	"lin 'بليدوورث_N' = mkN nohum (wmkN {g = fem ; sg = ""بليدوورث"" ; pl = ""بليدوورث"" }) ;"	lin 'بليدوورث_LN' = mkLN 'بليدوورث_N' ;	fun 'بليدوورث_N' : N ;	fun 'بليدوورث_LN' : LN ;
bodmin_LN	بودمين	google-translated	0		LN	"lin 'بودمين_N' = mkN nohum (wmkN {g = fem ; sg = ""بودمين"" ; pl = ""بودمين"" }) ;"	lin 'بودمين_LN' = mkLN 'بودمين_N' ;	fun 'بودمين_N' : N ;	fun 'بودمين_LN' : LN ;
bognor_LN	بوغنور	google-translated	0		LN	"lin 'بوغنور_N' = mkN nohum (wmkN {g = fem ; sg = ""بوغنور"" ; pl = ""بوغنور"" }) ;"	lin 'بوغنور_LN' = mkLN 'بوغنور_N' ;	fun 'بوغنور_N' : N ;	fun 'بوغنور_LN' : LN ;
bollington_LN	بولينجتون	google-translated	0		LN	"lin 'بولينجتون_N' = mkN nohum (wmkN {g = fem ; sg = ""بولينجتون"" ; pl = ""بولينجتون"" }) ;"	lin 'بولينجتون_LN' = mkLN 'بولينجتون_N' ;	fun 'بولينجتون_N' : N ;	fun 'بولينجتون_LN' : LN ;
bolton_le_sands_LN	بولتون لو ساندز	google-translated	1		LN	"lin 'بولتون لو ساندز_N' = mkN nohum (wmkN {g = fem ; sg = ""بولتون لو ساندز"" ; pl = ""بولتون لو ساندز"" }) ;"	lin 'بولتون لو ساندز_LN' = mkLN 'بولتون لو ساندز_N' ;	fun 'بولتون لو ساندز_N' : N ;	fun 'بولتون لو ساندز_LN' : LN ;
bonnybridge_LN	بونيبريدج	google-translated	0		LN	"lin 'بونيبريدج_N' = mkN nohum (wmkN {g = fem ; sg = ""بونيبريدج"" ; pl = ""بونيبريدج"" }) ;"	lin 'بونيبريدج_LN' = mkLN 'بونيبريدج_N' ;	fun 'بونيبريدج_N' : N ;	fun 'بونيبريدج_LN' : LN ;
bonnyrigg_LN	بونيريج	google-translated	0		LN	"lin 'بونيريج_N' = mkN nohum (wmkN {g = fem ; sg = ""بونيريج"" ; pl = ""بونيريج"" }) ;"	lin 'بونيريج_LN' = mkLN 'بونيريج_N' ;	fun 'بونيريج_N' : N ;	fun 'بونيريج_LN' : LN ;
bordon_LN	بوردون	google-translated	0		LN	"lin 'بوردون_N' = mkN nohum (wmkN {g = fem ; sg = ""بوردون"" ; pl = ""بوردون"" }) ;"	lin 'بوردون_LN' = mkLN 'بوردون_N' ;	fun 'بوردون_N' : N ;	fun 'بوردون_LN' : LN ;
boston_harbor_LN	بوسطن هاربور	google-translated	1		LN	"lin 'بوسطن هاربور_N' = mkN nohum (wmkN {g = fem ; sg = ""بوسطن هاربور"" ; pl = ""بوسطن هاربور"" }) ;"	lin 'بوسطن هاربور_LN' = mkLN 'بوسطن هاربور_N' ;	fun 'بوسطن هاربور_N' : N ;	fun 'بوسطن هاربور_LN' : LN ;
bouvines_LN	بوفينيس	google-translated	0		LN	"lin 'بوفينيس_N' = mkN nohum (wmkN {g = fem ; sg = ""بوفينيس"" ; pl = ""بوفينيس"" }) ;"	lin 'بوفينيس_LN' = mkLN 'بوفينيس_N' ;	fun 'بوفينيس_N' : N ;	fun 'بوفينيس_LN' : LN ;
bowburn_LN	بوبورن	google-translated	0		LN	"lin 'بوبورن_N' = mkN nohum (wmkN {g = fem ; sg = ""بوبورن"" ; pl = ""بوبورن"" }) ;"	lin 'بوبورن_LN' = mkLN 'بوبورن_N' ;	fun 'بوبورن_N' : N ;	fun 'بوبورن_LN' : LN ;
braunton_LN	براونتون	google-translated	0		LN	"lin 'براونتون_N' = mkN nohum (wmkN {g = fem ; sg = ""براونتون"" ; pl = ""براونتون"" }) ;"	lin 'براونتون_LN' = mkLN 'براونتون_N' ;	fun 'براونتون_N' : N ;	fun 'براونتون_LN' : LN ;
breaston_LN	بريستون	google-translated	0		LN	"lin 'بريستون_N' = mkN nohum (wmkN {g = fem ; sg = ""بريستون"" ; pl = ""بريستون"" }) ;"	lin 'بريستون_LN' = mkLN 'بريستون_N' ;	fun 'بريستون_N' : N ;	fun 'بريستون_LN' : LN ;
breed's_hill_LN	بريد هيل	google-translated	1		LN	"lin 'بريد هيل_N' = mkN nohum (wmkN {g = fem ; sg = ""بريد هيل"" ; pl = ""بريد هيل"" }) ;"	lin 'بريد هيل_LN' = mkLN 'بريد هيل_N' ;	fun 'بريد هيل_N' : N ;	fun 'بريد هيل_LN' : LN ;
brent_LN	برنت	google-translated	0		LN	"lin 'برنت_N' = mkN nohum (wmkN {g = fem ; sg = ""برنت"" ; pl = ""برنت"" }) ;"	lin 'برنت_LN' = mkLN 'برنت_N' ;	fun 'برنت_N' : N ;	fun 'برنت_LN' : LN ;
bricket_wood_LN	بريكيت وود	google-translated	1		LN	"lin 'بريكيت وود_N' = mkN nohum (wmkN {g = fem ; sg = ""بريكيت وود"" ; pl = ""بريكيت وود"" }) ;"	lin 'بريكيت وود_LN' = mkLN 'بريكيت وود_N' ;	fun 'بريكيت وود_N' : N ;	fun 'بريكيت وود_LN' : LN ;
bridlington_LN	بريدلينغتون	google-translated	0		LN	"lin 'بريدلينغتون_N' = mkN nohum (wmkN {g = fem ; sg = ""بريدلينغتون"" ; pl = ""بريدلينغتون"" }) ;"	lin 'بريدلينغتون_LN' = mkLN 'بريدلينغتون_N' ;	fun 'بريدلينغتون_N' : N ;	fun 'بريدلينغتون_LN' : LN ;
brig_LN	بريغ	google-translated	0		LN	"lin 'بريغ_N' = mkN nohum (wmkN {g = fem ; sg = ""بريغ"" ; pl = ""بريغ"" }) ;"	lin 'بريغ_LN' = mkLN 'بريغ_N' ;	fun 'بريغ_N' : N ;	fun 'بريغ_LN' : LN ;
brighouse_LN	بريجهاوس	google-translated	0		LN	"lin 'بريجهاوس_N' = mkN nohum (wmkN {g = fem ; sg = ""بريجهاوس"" ; pl = ""بريجهاوس"" }) ;"	lin 'بريجهاوس_LN' = mkLN 'بريجهاوس_N' ;	fun 'بريجهاوس_N' : N ;	fun 'بريجهاوس_LN' : LN ;
brightlingsea_LN	برايتلينغسي	google-translated	0		LN	"lin 'برايتلينغسي_N' = mkN nohum (wmkN {g = fem ; sg = ""برايتلينغسي"" ; pl = ""برايتلينغسي"" }) ;"	lin 'برايتلينغسي_LN' = mkLN 'برايتلينغسي_N' ;	fun 'برايتلينغسي_N' : N ;	fun 'برايتلينغسي_LN' : LN ;
broby_LN	بروبي	google-translated	0		LN	"lin 'بروبي_N' = mkN nohum (wmkN {g = fem ; sg = ""بروبي"" ; pl = ""بروبي"" }) ;"	lin 'بروبي_LN' = mkLN 'بروبي_N' ;	fun 'بروبي_N' : N ;	fun 'بروبي_LN' : LN ;
bronx_whitestone_bridge_LN	جسر برونكس وايتستون	google-translated	1		LN	"lin 'جسر برونكس وايتستون_N' = mkN nohum (wmkN {g = fem ; sg = ""جسر برونكس وايتستون"" ; pl = ""جسر برونكس وايتستون"" }) ;"	lin 'جسر برونكس وايتستون_LN' = mkLN 'جسر برونكس وايتستون_N' ;	fun 'جسر برونكس وايتستون_N' : N ;	fun 'جسر برونكس وايتستون_LN' : LN ;
broughton_LN	بروهتين	google-translated	0		LN	"lin 'بروهتين_N' = mkN nohum (wmkN {g = fem ; sg = ""بروهتين"" ; pl = ""بروهتين"" }) ;"	lin 'بروهتين_LN' = mkLN 'بروهتين_N' ;	fun 'بروهتين_N' : N ;	fun 'بروهتين_LN' : LN ;
broxburn_LN	بروكسبيرن	google-translated	0		LN	"lin 'بروكسبيرن_N' = mkN nohum (wmkN {g = fem ; sg = ""بروكسبيرن"" ; pl = ""بروكسبيرن"" }) ;"	lin 'بروكسبيرن_LN' = mkLN 'بروكسبيرن_N' ;	fun 'بروكسبيرن_N' : N ;	fun 'بروكسبيرن_LN' : LN ;
buckhaven_LN	باكهافن	google-translated	0		LN	"lin 'باكهافن_N' = mkN nohum (wmkN {g = fem ; sg = ""باكهافن"" ; pl = ""باكهافن"" }) ;"	lin 'باكهافن_LN' = mkLN 'باكهافن_N' ;	fun 'باكهافن_N' : N ;	fun 'باكهافن_LN' : LN ;
buckie_LN	بوكي	google-translated	0		LN	"lin 'بوكي_N' = mkN nohum (wmkN {g = fem ; sg = ""بوكي"" ; pl = ""بوكي"" }) ;"	lin 'بوكي_LN' = mkLN 'بوكي_N' ;	fun 'بوكي_N' : N ;	fun 'بوكي_LN' : LN ;
buckley_LN	باكلي	google-translated	0		LN	"lin 'باكلي_N' = mkN nohum (wmkN {g = fem ; sg = ""باكلي"" ; pl = ""باكلي"" }) ;"	lin 'باكلي_LN' = mkLN 'باكلي_N' ;	fun 'باكلي_N' : N ;	fun 'باكلي_LN' : LN ;
bucksburn_LN	بوكسبيرن	google-translated	0		LN	"lin 'بوكسبيرن_N' = mkN nohum (wmkN {g = fem ; sg = ""بوكسبيرن"" ; pl = ""بوكسبيرن"" }) ;"	lin 'بوكسبيرن_LN' = mkLN 'بوكسبيرن_N' ;	fun 'بوكسبيرن_N' : N ;	fun 'بوكسبيرن_LN' : LN ;
bulkington_LN	بولكنجتون	google-translated	0		LN	"lin 'بولكنجتون_N' = mkN nohum (wmkN {g = fem ; sg = ""بولكنجتون"" ; pl = ""بولكنجتون"" }) ;"	lin 'بولكنجتون_LN' = mkLN 'بولكنجتون_N' ;	fun 'بولكنجتون_N' : N ;	fun 'بولكنجتون_LN' : LN ;
bull_run_LN	بول ران	google-translated	1		LN	"lin 'بول ران_N' = mkN nohum (wmkN {g = fem ; sg = ""بول ران"" ; pl = ""بول ران"" }) ;"	lin 'بول ران_LN' = mkLN 'بول ران_N' ;	fun 'بول ران_N' : N ;	fun 'بول ران_LN' : LN ;
burnham_on_sea_LN	بورنهام أون سي	google-translated	1		LN	"lin 'بورنهام أون سي_N' = mkN nohum (wmkN {g = fem ; sg = ""بورنهام أون سي"" ; pl = ""بورنهام أون سي"" }) ;"	lin 'بورنهام أون سي_LN' = mkLN 'بورنهام أون سي_N' ;	fun 'بورنهام أون سي_N' : N ;	fun 'بورنهام أون سي_LN' : LN ;
burntisland_LN	بيرنتيسلاند	google-translated	0		LN	"lin 'بيرنتيسلاند_N' = mkN nohum (wmkN {g = fem ; sg = ""بيرنتيسلاند"" ; pl = ""بيرنتيسلاند"" }) ;"	lin 'بيرنتيسلاند_LN' = mkLN 'بيرنتيسلاند_N' ;	fun 'بيرنتيسلاند_N' : N ;	fun 'بيرنتيسلاند_LN' : LN ;
burntwood_LN	بيرنتوود	google-translated	0		LN	"lin 'بيرنتوود_N' = mkN nohum (wmkN {g = fem ; sg = ""بيرنتوود"" ; pl = ""بيرنتوود"" }) ;"	lin 'بيرنتوود_LN' = mkLN 'بيرنتوود_N' ;	fun 'بيرنتوود_N' : N ;	fun 'بيرنتوود_LN' : LN ;
burry_port_LN	بور بوري	manual	1		LN	"lin 'بور بوري_N' = mkN nohum (wmkN {g = fem ; sg = ""بور بوري"" ; pl = ""بور بوري"" }) ;"	lin 'بور بوري_LN' = mkLN 'بور بوري_N' ;	fun 'بور بوري_N' : N ;	fun 'بور بوري_LN' : LN ;
burscough_LN	بورسكوغ	google-translated	0		LN	"lin 'بورسكوغ_N' = mkN nohum (wmkN {g = fem ; sg = ""بورسكوغ"" ; pl = ""بورسكوغ"" }) ;"	lin 'بورسكوغ_LN' = mkLN 'بورسكوغ_N' ;	fun 'بورسكوغ_N' : N ;	fun 'بورسكوغ_LN' : LN ;
burton_upon_trent_LN	بيرتون أبون ترينت	google-translated	1		LN	"lin 'بيرتون أبون ترينت_N' = mkN nohum (wmkN {g = fem ; sg = ""بيرتون أبون ترينت"" ; pl = ""بيرتون أبون ترينت"" }) ;"	lin 'بيرتون أبون ترينت_LN' = mkLN 'بيرتون أبون ترينت_N' ;	fun 'بيرتون أبون ترينت_N' : N ;	fun 'بيرتون أبون ترينت_LN' : LN ;
buzzards_bay_LN	خليج بازاردز	google-translated	1		LN	"lin 'خليج بازاردز_N' = mkN nohum (wmkN {g = fem ; sg = ""خليج بازاردز"" ; pl = ""خليج بازاردز"" }) ;"	lin 'خليج بازاردز_LN' = mkLN 'خليج بازاردز_N' ;	fun 'خليج بازاردز_N' : N ;	fun 'خليج بازاردز_LN' : LN ;
caldicot_LN	كالديكوت	google-translated	0		LN	"lin 'كالديكوت_N' = mkN nohum (wmkN {g = fem ; sg = ""كالديكوت"" ; pl = ""كالديكوت"" }) ;"	lin 'كالديكوت_LN' = mkLN 'كالديكوت_N' ;	fun 'كالديكوت_N' : N ;	fun 'كالديكوت_LN' : LN ;
caledonian_canal_LN	قناة كاليدونيا	google-translated	1		LN	"lin 'قناة كاليدونيا_N' = mkN nohum (wmkN {g = fem ; sg = ""قناة كاليدونيا"" ; pl = ""قناة كاليدونيا"" }) ;"	lin 'قناة كاليدونيا_LN' = mkLN 'قناة كاليدونيا_N' ;	fun 'قناة كاليدونيا_N' : N ;	fun 'قناة كاليدونيا_LN' : LN ;
cambrian_mountains_LN	جبال الكمبري	google-translated	1		LN	"lin 'جبال الكمبري_N' = mkN nohum (wmkN {g = fem ; sg = ""جبال الكمبري"" ; pl = ""جبال الكمبري"" }) ;"	lin 'جبال الكمبري_LN' = mkLN 'جبال الكمبري_N' ;	fun 'جبال الكمبري_N' : N ;	fun 'جبال الكمبري_LN' : LN ;
cambuslang_LN	كامبوسلانج	google-translated	0		LN	"lin 'كامبوسلانج_N' = mkN nohum (wmkN {g = fem ; sg = ""كامبوسلانج"" ; pl = ""كامبوسلانج"" }) ;"	lin 'كامبوسلانج_LN' = mkLN 'كامبوسلانج_N' ;	fun 'كامبوسلانج_N' : N ;	fun 'كامبوسلانج_LN' : LN ;
campbeltown_LN	كامبلتاون	google-translated	0		LN	"lin 'كامبلتاون_N' = mkN nohum (wmkN {g = fem ; sg = ""كامبلتاون"" ; pl = ""كامبلتاون"" }) ;"	lin 'كامبلتاون_LN' = mkLN 'كامبلتاون_N' ;	fun 'كامبلتاون_N' : N ;	fun 'كامبلتاون_LN' : LN ;
canandaigua_lake_LN	بحيرة كاناندايغوا	google-translated	1		LN	"lin 'بحيرة كاناندايغوا_N' = mkN nohum (wmkN {g = fem ; sg = ""بحيرة كاناندايغوا"" ; pl = ""بحيرة كاناندايغوا"" }) ;"	lin 'بحيرة كاناندايغوا_LN' = mkLN 'بحيرة كاناندايغوا_N' ;	fun 'بحيرة كاناندايغوا_N' : N ;	fun 'بحيرة كاناندايغوا_LN' : LN ;
cape_ann_LN	كيب آن	google-translated	1		LN	"lin 'كيب آن_N' = mkN nohum (wmkN {g = fem ; sg = ""كيب آن"" ; pl = ""كيب آن"" }) ;"	lin 'كيب آن_LN' = mkLN 'كيب آن_N' ;	fun 'كيب آن_N' : N ;	fun 'كيب آن_LN' : LN ;
cape_cod_bay_LN	كيب كود باي	google-translated	1		LN	"lin 'كيب كود باي_N' = mkN nohum (wmkN {g = fem ; sg = ""كيب كود باي"" ; pl = ""كيب كود باي"" }) ;"	lin 'كيب كود باي_LN' = mkLN 'كيب كود باي_N' ;	fun 'كيب كود باي_N' : N ;	fun 'كيب كود باي_LN' : LN ;
cape_flattery_LN	كيب فلاتيري	manual	1		LN	"lin 'كيب فلاتيري_N' = mkN nohum (wmkN {g = fem ; sg = ""كيب فلاتيري"" ; pl = ""كيب فلاتيري"" }) ;"	lin 'كيب فلاتيري_LN' = mkLN 'كيب فلاتيري_N' ;	fun 'كيب فلاتيري_N' : N ;	fun 'كيب فلاتيري_LN' : LN ;
cape_hatteras_LN	كيب هاتيراس	google-translated	1		LN	"lin 'كيب هاتيراس_N' = mkN nohum (wmkN {g = fem ; sg = ""كيب هاتيراس"" ; pl = ""كيب هاتيراس"" }) ;"	lin 'كيب هاتيراس_LN' = mkLN 'كيب هاتيراس_N' ;	fun 'كيب هاتيراس_N' : N ;	fun 'كيب هاتيراس_LN' : LN ;
cardenden_LN	كارديندن	google-translated	0		LN	"lin 'كارديندن_N' = mkN nohum (wmkN {g = fem ; sg = ""كارديندن"" ; pl = ""كارديندن"" }) ;"	lin 'كارديندن_LN' = mkLN 'كارديندن_N' ;	fun 'كارديندن_N' : N ;	fun 'كارديندن_LN' : LN ;
carluke_LN	كارلوك	google-translated	0		LN	"lin 'كارلوك_N' = mkN nohum (wmkN {g = fem ; sg = ""كارلوك"" ; pl = ""كارلوك"" }) ;"	lin 'كارلوك_LN' = mkLN 'كارلوك_N' ;	fun 'كارلوك_N' : N ;	fun 'كارلوك_LN' : LN ;
carnforth_LN	كارنفورث	google-translated	0		LN	"lin 'كارنفورث_N' = mkN nohum (wmkN {g = fem ; sg = ""كارنفورث"" ; pl = ""كارنفورث"" }) ;"	lin 'كارنفورث_LN' = mkLN 'كارنفورث_N' ;	fun 'كارنفورث_N' : N ;	fun 'كارنفورث_LN' : LN ;
carnoustie_LN	كارنوستي	google-translated	0		LN	"lin 'كارنوستي_N' = mkN nohum (wmkN {g = fem ; sg = ""كارنوستي"" ; pl = ""كارنوستي"" }) ;"	lin 'كارنوستي_LN' = mkLN 'كارنوستي_N' ;	fun 'كارنوستي_N' : N ;	fun 'كارنوستي_LN' : LN ;
cataract_canyon_LN	تلعة كاتاراكت	manual	1		LN	"lin 'تلعة كاتاراكت_N' = mkN nohum (wmkN {g = fem ; sg = ""تلعة كاتاراكت"" ; pl = ""تلعة كاتاراكت"" }) ;"	lin 'تلعة كاتاراكت_LN' = mkLN 'تلعة كاتاراكت_N' ;	fun 'تلعة كاتاراكت_N' : N ;	fun 'تلعة كاتاراكت_LN' : LN ;
cayuga_lake_LN	بحيرة كايوجا	google-translated	1		LN	"lin 'بحيرة كايوجا_N' = mkN nohum (wmkN {g = fem ; sg = ""بحيرة كايوجا"" ; pl = ""بحيرة كايوجا"" }) ;"	lin 'بحيرة كايوجا_LN' = mkLN 'بحيرة كايوجا_N' ;	fun 'بحيرة كايوجا_N' : N ;	fun 'بحيرة كايوجا_LN' : LN ;
chancellorsville_LN	تشانسيلورزفيل	google-translated	0		LN	"lin 'تشانسيلورزفيل_N' = mkN nohum (wmkN {g = fem ; sg = ""تشانسيلورزفيل"" ; pl = ""تشانسيلورزفيل"" }) ;"	lin 'تشانسيلورزفيل_LN' = mkLN 'تشانسيلورزفيل_N' ;	fun 'تشانسيلورزفيل_N' : N ;	fun 'تشانسيلورزفيل_LN' : LN ;
chard_LN	تشارد	manual	0		LN	"lin 'تشارد_N' = mkN nohum (wmkN {g = fem ; sg = ""تشارد"" ; pl = ""تشارد"" }) ;"	lin 'تشارد_LN' = mkLN 'تشارد_N' ;	fun 'تشارد_N' : N ;	fun 'تشارد_LN' : LN ;
charlestown_LN	تشارلزتاون	google-translated	0		LN	"lin 'تشارلزتاون_N' = mkN nohum (wmkN {g = fem ; sg = ""تشارلزتاون"" ; pl = ""تشارلزتاون"" }) ;"	lin 'تشارلزتاون_LN' = mkLN 'تشارلزتاون_N' ;	fun 'تشارلزتاون_N' : N ;	fun 'تشارلزتاون_LN' : LN ;
chattahoochee_river_LN	نهر تشاتاهوتشي	google-translated	1		LN	"lin 'نهر تشاتاهوتشي_N' = mkN nohum (wmkN {g = fem ; sg = ""نهر تشاتاهوتشي"" ; pl = ""نهر تشاتاهوتشي"" }) ;"	lin 'نهر تشاتاهوتشي_LN' = mkLN 'نهر تشاتاهوتشي_N' ;	fun 'نهر تشاتاهوتشي_N' : N ;	fun 'نهر تشاتاهوتشي_LN' : LN ;
chepstow_LN	تشيبستو	google-translated	0		LN	"lin 'تشيبستو_N' = mkN nohum (wmkN {g = fem ; sg = ""تشيبستو"" ; pl = ""تشيبستو"" }) ;"	lin 'تشيبستو_LN' = mkLN 'تشيبستو_N' ;	fun 'تشيبستو_N' : N ;	fun 'تشيبستو_LN' : LN ;
chesham_LN	تشيشام	google-translated	0		LN	"lin 'تشيشام_N' = mkN nohum (wmkN {g = fem ; sg = ""تشيشام"" ; pl = ""تشيشام"" }) ;"	lin 'تشيشام_LN' = mkLN 'تشيشام_N' ;	fun 'تشيشام_N' : N ;	fun 'تشيشام_LN' : LN ;
chopwell_LN	تشوبويل	google-translated	0		LN	"lin 'تشوبويل_N' = mkN nohum (wmkN {g = fem ; sg = ""تشوبويل"" ; pl = ""تشوبويل"" }) ;"	lin 'تشوبويل_LN' = mkLN 'تشوبويل_N' ;	fun 'تشوبويل_N' : N ;	fun 'تشوبويل_LN' : LN ;
churchill_downs_LN	تشرشل داونز	google-translated	1		LN	"lin 'تشرشل داونز_N' = mkN nohum (wmkN {g = fem ; sg = ""تشرشل داونز"" ; pl = ""تشرشل داونز"" }) ;"	lin 'تشرشل داونز_LN' = mkLN 'تشرشل داونز_N' ;	fun 'تشرشل داونز_N' : N ;	fun 'تشرشل داونز_LN' : LN ;
cimarron_river_LN	نهر سيمارون	google-translated	1		LN	"lin 'نهر سيمارون_N' = mkN nohum (wmkN {g = fem ; sg = ""نهر سيمارون"" ; pl = ""نهر سيمارون"" }) ;"	lin 'نهر سيمارون_LN' = mkLN 'نهر سيمارون_N' ;	fun 'نهر سيمارون_N' : N ;	fun 'نهر سيمارون_LN' : LN ;
cirencester_LN	سيرنسيستر	google-translated	0		LN	"lin 'سيرنسيستر_N' = mkN nohum (wmkN {g = fem ; sg = ""سيرنسيستر"" ; pl = ""سيرنسيستر"" }) ;"	lin 'سيرنسيستر_LN' = mkLN 'سيرنسيستر_N' ;	fun 'سيرنسيستر_N' : N ;	fun 'سيرنسيستر_LN' : LN ;
clacton_LN	كلاكتون	google-translated	0		LN	"lin 'كلاكتون_N' = mkN nohum (wmkN {g = fem ; sg = ""كلاكتون"" ; pl = ""كلاكتون"" }) ;"	lin 'كلاكتون_LN' = mkLN 'كلاكتون_N' ;	fun 'كلاكتون_N' : N ;	fun 'كلاكتون_LN' : LN ;
clay_cross_LN	كلاي كروس	google-translated	1		LN	"lin 'كلاي كروس_N' = mkN nohum (wmkN {g = fem ; sg = ""كلاي كروس"" ; pl = ""كلاي كروس"" }) ;"	lin 'كلاي كروس_LN' = mkLN 'كلاي كروس_N' ;	fun 'كلاي كروس_N' : N ;	fun 'كلاي كروس_LN' : LN ;
cleator_moor_LN	كليتور مور	google-translated	1		LN	"lin 'كليتور مور_N' = mkN nohum (wmkN {g = fem ; sg = ""كليتور مور"" ; pl = ""كليتور مور"" }) ;"	lin 'كليتور مور_LN' = mkLN 'كليتور مور_N' ;	fun 'كليتور مور_N' : N ;	fun 'كليتور مور_LN' : LN ;
clinch_river_LN	نهر كلينش	google-translated	1		LN	"lin 'نهر كلينش_N' = mkN nohum (wmkN {g = fem ; sg = ""نهر كلينش"" ; pl = ""نهر كلينش"" }) ;"	lin 'نهر كلينش_LN' = mkLN 'نهر كلينش_N' ;	fun 'نهر كلينش_N' : N ;	fun 'نهر كلينش_LN' : LN ;
